Long,Lat,price_per_meter,rooms
23.876062,37.809547,8,5
22.949221,40.650219,6,2
23.903761,37.746067,15,2
23.748442,37.869061,14,2
23.917959,37.754162,11,6
22.96476,40.604271,10,1
22.967197,40.59745,7,1
23.731977,37.9063,10,2
26.12809,38.376209,4,1
23.71829,37.985909,14,1
23.914125,37.74855,9,6
23.745411,37.986229,8,2
23.652121,37.942654,13,2
23.761522,37.876514,15,3
23.756451,37.872719,13,3
23.815945,38.069901,17,3
23.917473,37.723225,8,4
23.779821,38.031914,10,3
24.382353,40.930668,9,1
23.733435,37.910961,27,5
23.913099,37.724449,10,4
23.905178,37.743572,13,2
23.737877,37.989349,8,2
23.850805,38.112007,8,7
23.886112,37.78952,10,4
23.767771,37.880829,9,3
23.852131,37.807732,17,2
23.832905,38.102329,11,4
23.757616,37.851627,24,2
23.965019,37.668732,5,5
23.74868,37.864029,28,2
23.780003,37.825993,12,2
23.724173,37.965336,9,2
23.912359,37.737747,34,4
24.063213,37.680771,12,3
25.147707,35.315102,11,0
25.137394,35.320354,6,0
25.134296,35.332188,6,2
25.10651,35.324448,10,0
23.724173,37.965336,12,2
25.138977,35.30204,8,2
23.8008,38.074039,9,4
23.741962,37.866016,12,2
25.1362,35.332458,13,1
25.140636,35.323689,6,1
25.106535,35.327534,6,3
25.129196,35.336777,13,1
25.136904,35.338097,18,2
25.127804,35.33773,22,0
25.119728,35.335892,12,1
25.136724,35.320457,8,1
25.152376,35.339558,6,3
23.731636,38.015949,6,4
25.099298,35.332626,10,0
22.906708,40.503189,11,1
23.75478,37.859608,34,3
22.437651,38.899033,5,1
22.432554,38.90073,6,1
22.436031,38.899937,7,2
23.70342,38.00359,0,1
22.431387,38.903919,7,2
23.770187,37.900326,9,2
22.430235,38.897655,5,1
22.430758,38.902622,3,1
22.440432,38.895859,5,1
24.009794,37.995537,7,3
23.760429,37.858868,13,3
22.111546,37.039116,10,1
23.666353,37.946362,18,0
25.141331,35.314655,8,0
25.105074,35.33094,6,1
25.125792,35.341496,7,2
23.748041,37.87978,10,4
23.865814,38.145878,13,3
23.865814,38.145878,13,3
23.878977,38.135796,8,3
21.741127,38.259682,8,1
23.813957,38.044865,12,3
23.857,38.045216,15,2
23.745077,37.883438,13,3
25.133516,35.324722,10,0
25.13356,35.324757,11,0
22.93684,40.640469,15,1
23.758118,37.857338,13,3
23.798401,37.819458,16,3
23.764555,37.843407,24,3
25.133474,35.327133,8,3
25.113846,35.326206,11,0
23.743801,37.889027,21,3
23.770054,37.862076,15,3
23.928053,37.73064,5,3
23.764225,37.923058,10,3
23.767031,37.88131,9,3
25.124685,35.330338,8,1
25.146185,35.335552,10,2
25.121519,35.332989,9,1
25.120724,35.333828,10,0
22.937599,40.638531,13,0
25.123507,35.339176,11,0
25.130211,35.337448,23,0
23.765657,37.889751,10,3
23.770828,37.848488,12,2
23.805559,37.834625,23,3
23.805559,37.834625,23,3
23.850489,37.80843,11,5
22.951748,40.628582,12,1
23.876694,38.107784,8,5
22.93684,40.640469,17,1
23.874323,38.127998,5,3
23.81988,38.097366,11,3
23.739077,37.869362,28,3
23.793507,38.086971,9,3
25.231735,35.30357,7,2
23.770811,37.880753,13,3
22.940269,40.649616,7,1
23.781397,38.027237,12,2
23.748386,37.893707,21,2
25.087584,35.329411,11,1
25.203308,35.330734,6,2
23.768087,37.888775,11,2
25.138725,35.334412,10,2
25.147448,35.338547,7,3
25.13048,35.338539,13,1
25.146906,35.327911,5,3
25.124638,35.335709,12,0
23.809088,38.077705,11,2
23.742958,37.871429,27,2
23.735165,37.874584,14,3
23.817608,38.092926,9,3
25.125124,35.33707,5,1
25.134283,35.338905,9,1
25.133816,35.320984,10,0
23.71209,37.912289,8,2
23.78639,38.021149,20,1
23.76087,37.881851,10,2
22.94418,40.630299,13,2
23.765652,37.882915,10,4
23.717928,37.946495,8,3
23.736296,37.966511,12,2
22.98097,36.194592,8,0
23.754459,37.875721,12,1
23.756117,37.869595,18,3
23.89761,38.015598,11,5
23.799503,38.074829,10,3
23.906281,37.72887,13,3
22.946697,40.585014,11,2
23.75757,38.048489,12,3
25.142212,35.312847,7,1
25.135303,35.333858,9,1
25.13541,35.333778,8,1
22.90871,40.504471,9,1
23.770569,37.861511,13,2
23.771675,37.872086,8,3
23.748123,37.894779,10,3
23.815748,38.023636,9,5
23.771313,37.869793,18,1
23.77903,38.003807,9,3
23.784754,38.028805,11,2
23.75201,37.872841,15,3
23.768726,37.880623,10,3
23.695339,37.949402,14,1
23.753408,37.872005,27,3
23.730652,37.959908,6,3
23.780146,37.821911,12,3
23.875389,38.113552,6,4
23.803017,38.079433,11,3
25.142607,35.322002,11,1
25.142521,35.322056,12,1
23.756111,38.045509,7,2
22.97706,40.593121,10,1
23.771065,38.010433,15,3
21.754471,38.242439,7,0
23.756348,37.863972,15,2
23.747063,37.97665,22,1
23.753983,37.899853,9,3
23.763063,37.936558,12,3
23.754171,37.924805,11,2
23.726755,37.912315,8,4
23.737915,37.952049,16,0
22.9261,40.508228,7,1
22.961367,40.611801,7,1
23.719477,37.902779,21,2
23.816988,38.044933,12,3
23.82885,38.064499,11,3
23.777197,37.858955,9,3
23.765202,37.896397,8,3
23.764774,37.898167,11,3
23.831694,38.077473,16,4
23.80201,38.079056,10,2
23.753864,37.872547,13,3
23.77544,37.976231,9,3
23.061819,36.509178,6,2
23.716928,37.909344,22,3
23.745207,37.86866,25,2
23.740597,37.906109,12,2
22.92996,40.502811,6,2
22.884121,40.99509,5,1
22.948359,40.632233,6,1
23.756594,37.895348,11,2
23.809093,38.054794,11,3
25.1297,35.339344,9,2
23.712563,37.948727,11,3
23.730021,37.997108,16,0
24.380135,40.932243,6,1
23.706354,37.923756,11,3
22.95809,40.619328,13,1
23.861954,38.11903,16,3
23.752249,37.966934,10,2
23.854858,38.113304,9,4
23.670378,40.217331,10,0
23.871981,38.054176,6,3
23.742231,37.908119,11,3
23.712496,37.913143,12,2
23.75433,37.87001,26,2
22.911751,40.503761,7,2
23.695814,37.923191,10,4
22.945837,40.641647,17,1
23.800591,37.819412,14,2
23.814941,38.056225,10,2
22.94243,39.36513,6,1
23.767441,38.008118,15,2
23.815908,37.836449,21,3
23.777601,37.839478,9,3
23.800152,37.816025,14,2
23.908136,37.742985,14,2
23.816736,37.837837,16,4
23.742586,37.978901,15,2
23.742586,37.978901,15,2
21.72551,38.205475,5,3
23.726303,37.905556,18,2
23.77035,37.889961,10,2
23.822062,37.830589,9,3
23.801161,38.032837,11,2
23.836218,38.034554,9,2
23.764679,37.863102,12,2
23.80405,38.00256,15,3
23.768562,37.839722,19,3
23.758322,37.853481,17,2
23.757475,37.845161,17,2
23.7108,37.918217,11,3
23.767849,37.898335,12,3
23.825859,38.055927,8,3
23.754593,37.906109,7,2
23.772009,37.831997,24,2
22.435001,38.884174,7,1
23.743862,37.977371,16,2
23.762606,37.841717,16,2
24.051785,37.684696,12,4
23.832487,38.060051,9,3
23.758781,37.938087,11,2
23.746378,37.865757,24,2
23.739395,37.980103,31,1
23.748903,37.865517,19,2
23.89163,37.780521,18,3
23.779707,37.859886,9,3
23.764675,37.842224,22,1
23.750229,37.900898,16,1
23.750078,37.899509,14,1
23.718248,37.910305,11,2
23.747593,37.864559,24,3
23.750143,37.899609,16,1
23.754652,37.866756,21,2
23.750164,37.899525,14,1
23.824707,38.068455,14,0
23.700809,37.920055,10,2
23.72716,37.908596,12,2
23.71607,37.915752,12,2
23.711845,37.940384,13,3
23.742367,37.921532,8,3
23.761908,37.892334,26,2
23.750931,37.98988,11,1
23.86655,38.106552,10,3
23.831533,38.037609,9,3
23.743637,37.977516,25,1
23.802292,37.832062,9,2
23.783865,37.810909,30,1
23.681601,41.100651,1,3
23.76502,37.816067,17,2
23.769073,37.857323,12,2
23.771004,37.829811,25,1
23.752506,37.900497,10,2
23.819859,38.072372,19,1
23.71825,37.948826,13,4
23.784517,37.811943,22,1
23.663879,37.957039,8,1
23.826044,38.06731,16,3
22.220707,38.35751,7,0
23.784517,37.811943,25,2
23.746012,37.864388,28,2
23.746012,37.864388,28,2
23.712233,37.912918,15,3
23.716122,37.913345,10,2
22.418549,39.631119,7,1
23.774527,38.031487,9,3
23.784744,37.810467,30,3
23.861427,38.119675,7,4
23.801254,38.032825,14,2
23.83569,38.037743,13,3
23.716322,37.908146,20,3
23.705696,37.926128,15,3
23.741268,37.923382,8,2
23.779734,37.829952,19,0
26.588831,39.070549,8,1
23.831081,38.048985,10,3
22.97666,40.593449,10,1
23.957129,37.695145,9,4
23.677311,37.94722,9,1
23.801407,37.821285,10,2
23.766747,37.85902,10,3
23.784569,37.814762,22,2
23.784517,37.811943,27,3
23.689835,37.92778,15,2
23.783283,37.815285,20,1
23.699211,37.921749,11,2
23.839174,38.014606,13,3
23.783331,37.811012,23,1
22.939796,39.367691,13,1
23.830681,38.027969,7,4
23.712519,37.917252,15,2
23.769156,37.886402,10,2
23.677311,37.94722,10,1
23.784853,37.812054,20,2
23.74604,37.977917,14,2
23.934656,37.727867,10,5
23.736874,37.977371,19,1
23.75246,37.888851,29,1
23.822161,38.071846,11,3
23.746735,37.864586,25,3
23.756752,37.877918,12,2
23.69676,37.923733,11,2
23.793747,38.060886,11,2
23.725266,37.909122,16,3
23.943237,37.733852,5,5
23.754597,37.980011,15,4
23.776745,37.971729,8,3
23.751625,37.91188,9,3
23.701031,37.939354,17,1
23.756365,37.845631,21,2
23.766163,37.838448,16,1
23.70715,37.954399,7,2
23.690569,37.927448,20,2
23.749802,38.047474,7,3
23.929649,37.834999,7,5
22.620859,38.081291,7,1
23.912477,37.724483,7,4
23.91625,37.746067,8,4
23.800598,38.015282,7,0
26.963924,36.962921,3,1
23.819401,38.028519,8,3
23.915371,37.744656,12,3
23.784304,37.811226,18,2
23.684879,37.950481,7,2
23.77146,37.890842,9,3
22.974468,40.59391,9,1
23.831961,38.038719,12,3
23.772533,38.014786,18,3
23.699844,37.934414,10,2
23.768774,37.856392,14,2
23.799248,37.809856,16,2
23.83466,38.021049,9,3
23.752558,37.875248,10,0
23.77804,38.032242,10,3
23.749809,38.038971,8,3
23.63324,37.95644,7,2
23.811768,38.093204,16,2
23.718756,37.909935,21,3
23.74202,37.977501,18,3
22.430738,38.900948,5,0
23.697001,37.9562,6,2
23.85327,38.030991,8,3
23.879908,38.105137,6,3
23.787041,38.056221,7,2
23.737272,37.98135,17,2
23.70385,37.91964,15,2
23.788492,38.002941,10,2
23.804569,37.997051,10,2
23.797581,38.052471,10,2
23.753803,37.888493,10,2
23.9119,37.747643,9,3
23.765692,37.872219,10,3
23.697407,37.921848,16,4
23.697407,37.921848,15,4
23.759886,37.883678,11,3
23.757605,37.867512,13,2
23.902864,37.754623,15,0
23.767447,37.995586,7,2
23.751591,38.043819,11,1
23.777555,37.8148,23,1
23.748899,37.876682,23,2
24.053268,38.152275,8,3
23.970245,37.730698,7,4
23.917803,38.018608,9,3
23.866251,37.807449,8,3
23.999805,37.896137,10,3
23.768522,37.892159,14,2
23.932055,37.739815,11,3
23.981449,38.004623,10,4
23.742771,38.000378,9,2
23.862623,38.108032,10,3
23.934137,37.874722,10,3
23.767006,37.882103,13,1
22.43626,37.076542,6,2
23.853743,38.018665,7,4
23.753723,37.870716,22,2
23.856112,37.829525,12,12
23.770405,37.854774,18,2
23.782015,37.820042,11,3
22.953661,40.600651,14,1
23.761419,37.881321,7,3
23.75526,37.86314,30,3
23.77774,37.831425,12,3
23.749069,37.878067,13,4
23.706032,37.917625,18,3
23.706011,37.917488,15,3
23.781485,38.007286,10,3
23.745129,37.977856,26,2
23.794241,38.055511,7,3
22.856215,37.521019,6,1
23.81962,38.052811,10,2
23.739906,37.910351,11,3
23.743568,37.978771,24,0
23.783531,37.811272,20,2
23.805227,38.032738,15,2
22.956196,39.357903,4,2
23.771261,37.870045,17,3
23.865219,38.11454,7,5
23.75703,38.046429,9,2
23.766319,38.037449,11,2
23.7514,38.028801,10,3
23.760727,37.841843,20,3
23.99369,38.048603,14,3
23.879383,37.796696,10,2
23.75305,37.874329,30,2
21.74486,38.257526,6,2
23.74515,38.031502,6,3
23.766169,37.894985,8,3
23.745338,37.865673,24,2
22.086613,38.248257,7,1
23.83116,38.087616,14,2
23.774487,37.849224,9,5
23.945351,37.714252,10,4
23.772396,37.825336,24,1
23.775654,37.835106,14,2
23.672609,37.998779,8,2
23.72533,37.99971,11,4
23.716238,37.912228,14,2
23.817804,38.048107,12,3
22.938351,40.65173,8,1
23.756947,37.875542,13,3
23.761303,37.842365,18,2
23.822741,38.010559,11,2
23.745024,37.86869,18,3
23.742764,37.976273,18,1
23.771288,37.8242,21,2
23.801926,38.066467,11,3
23.820616,37.830532,35,5
23.448601,37.735661,5,3
23.899406,37.82272,8,5
24.005211,37.723259,5,4
23.800312,37.81332,23,0
23.866602,38.048988,9,4
23.877636,38.097992,6,2
23.76893,37.892353,14,2
23.742193,37.865582,21,2
23.894424,38.101822,7,4
23.800272,38.093235,10,4
23.753809,37.953579,6,4
23.774139,37.83815,14,4
23.867159,38.044266,14,2
23.737741,37.872356,23,3
23.791849,38.086918,17,5
23.904598,37.745708,15,2
23.759609,37.926716,9,1
23.73835,38.026691,9,1
23.708509,37.92189,13,2
23.768053,37.848675,18,2
23.950073,37.718445,10,5
23.723753,38.026562,8,1
23.782354,37.818027,14,2
23.740801,38.00499,14,1
23.839602,38.01445,13,3
23.821053,38.01495,10,3
23.799913,37.81155,26,2
23.7512,37.872841,16,6
23.786539,37.810566,26,1
24.055973,35.491833,10,1
23.59355,38.46629,8,1
23.747610,38.041520,7,2
23.704098,37.930336,10,2
22.938066,39.37978,6,1
23.822943,38.101158,15,4
23.77416,37.836838,20,4
23.887489,37.795162,10,2
23.960562,38.026749,6,4
23.810337,38.021915,11,2
23.769503,37.841053,13,3
23.750666,37.868542,27,2
23.76293,38.016094,16,4
23.849785,37.806843,11,4
23.801023,38.048527,14,2
23.838938,38.104473,13,2
23.964663,37.721703,7,3
23.750889,37.870049,18,2
23.88652,38.094379,6,3
22.938021,40.64212,10,1
23.78194,37.817799,17,2
23.814701,38.069294,15,2
23.760277,37.84956,28,2
23.798679,37.817139,20,1
23.780579,37.831745,6,3
23.824892,38.039318,14,3
23.689301,37.931252,14,2
23.74836,37.863991,28,3
23.783735,37.814823,20,3
22.954714,40.60075,6,2
22.953079,40.620628,10,2
22.874861,40.995281,4,1
23.014231,39.334751,7,1
22.962606,40.611069,7,3
22.956022,40.614487,10,1
22.966972,40.603146,7,1
23.899847,37.795452,7,4
23.927786,37.726109,10,5
23.737347,37.922665,11,2
23.807428,37.833385,20,2
22.15522,37.008839,7,1
23.991552,37.803093,12,4
23.699316,37.928516,26,1
22.405729,39.645168,7,2
23.769495,37.999615,20,2
22.94981,40.634762,6,2
23.899342,37.809685,10,3
23.729937,38.006107,13,1
22.973654,40.591431,9,3
23.739733,38.004726,9,2
23.777906,37.832947,10,2
23.71739,37.955311,7,2
24.380714,40.932796,8,0
21.916866,39.371098,8,1
23.771193,38.003551,18,6
23.865526,38.14711,9,3
23.75309,38.031719,8,1
23.830919,38.069569,8,4
23.720682,37.973103,26,2
23.753448,37.871979,24,2
23.774641,37.888088,12,2
23.817829,37.829128,35,5
23.977228,38.097763,7,5
21.737749,38.251511,10,1
23.81633,38.029537,14,5
23.820131,38.053997,15,2
23.755735,37.859276,34,3
23.765841,38.004539,26,2
23.74861,37.967972,9,2
24.022087,37.862991,10,3
23.818407,38.049694,12,3
23.939529,37.695484,10,4
23.758938,37.814472,21,3
23.86198,38.126331,10,4
23.962908,37.731812,7,4
23.742483,37.97707,21,3
23.762947,37.924534,10,3
23.805714,38.061031,15,3
23.7757,37.813847,20,1
23.872499,38.140781,7,3
23.783173,38.032742,12,3
23.790073,38.097691,11,3
22.960699,40.619869,7,2
23.716875,37.909748,15,1
23.715797,37.909687,11,3
23.875267,38.139313,10,6
23.761656,37.845074,20,3
22.946335,40.642372,10,1
23.750908,37.87862,16,2
23.768681,38.028603,13,7
23.76959,38.006649,15,2
20.70377,38.998329,8,1
23.782709,37.812931,15,1
23.770081,37.978298,8,1
21.75226,38.219601,9,0
23.76116,37.8144,56,3
23.758924,37.850559,24,2
23.764521,37.846172,16,2
23.77697,37.84108,21,4
23.801207,37.82217,15,1
23.73966,38.007198,10,1
23.730949,38.01284,13,2
23.72488,37.967163,20,1
22.976635,37.974216,14,2
23.734545,37.98497,10,2
23.732283,37.989731,9,1
23.725191,37.965286,11,2
23.631893,37.931328,17,2
23.917791,38.0033,10,3
23.876341,37.812492,11,4
23.83087,38.088436,14,2
24.064789,38.161613,17,3
23.748417,37.867085,24,2
23.776926,37.8326,12,1
23.731112,37.989929,9,2
23.793457,37.816048,27,2
23.798141,37.813152,26,2
23.756969,37.868069,13,2
23.712099,37.912853,10,2
23.748215,37.884346,23,2
23.794651,37.820705,18,2
21.738844,38.238029,8,2
23.743683,37.868095,20,3
23.75083,37.987316,17,2
23.738623,37.978058,25,2
22.940399,40.65519,6,2
23.723135,37.914959,13,3
23.728148,38.017647,7,2
23.760748,37.990608,9,3
23.828884,38.029045,11,3
24.059557,38.159428,16,3
23.750771,37.86314,33,2
23.712099,37.912853,8,2
23.920591,37.742218,12,3
23.742958,37.871429,23,2
23.733881,37.911884,27,5
23.787216,38.015438,12,3
22.977539,37.974419,10,1
21.42926,40.085419,4,1
23.699631,37.926579,7,3
23.910734,37.778713,12,3
23.824774,38.067787,18,3
23.007542,37.914898,6,6
23.742958,37.871429,23,2
21.733912,38.241695,9,1
23.745207,37.86866,21,3
22.954239,38.005016,4,4
23.652544,37.941647,10,2
21.733749,38.245998,15,1
24.409781,40.940151,5,2
23.80213,37.819813,14,2
26.132795,38.392910,3,2
22.904163,40.660351,6,1
22.973753,40.604847,7,2
23.821882,37.83004,35,5
21.733147,38.239918,10,2
23.697571,37.932781,14,2
23.697571,37.932781,15,2
23.697571,37.932781,14,2
23.755899,37.87384,13,2
23.697571,37.932781,12,2
22.689837,38.046299,8,1
23.697571,37.932781,14,2
23.704548,38.015987,7,3
25.872507,40.844978,17,1
22.964582,40.609516,10,1
23.968927,35.512051,10,1
23.749325,38.007118,5,2
22.050058,40.80151,6,1
23.746758,37.884739,13,3
23.774408,38.034084,15,3
23.77643,37.975643,9,3
23.77636,38.019749,14,5
23.82803,38.016792,10,3
23.798109,38.04203,18,4
23.800179,38.083561,10,5
23.847155,38.034134,9,3
23.747349,37.888901,26,1
23.745079,37.979469,20,2
23.708561,37.965729,13,1
23.956364,37.821144,7,4
22.951244,40.629036,6,3
23.956364,37.821144,7,4
23.956364,37.821144,7,4
23.758022,37.867474,13,3
23.774851,37.81345,28,3
23.768116,37.971909,9,3
23.742958,37.871429,25,2
23.771221,37.847408,12,3
23.763121,37.990032,13,2
23.755156,37.874134,11,2
23.81074,37.822838,44,3
23.748796,37.87624,12,3
24.00885,37.894241,11,1
22.9237,40.64996,6,2
24.385529,40.925156,8,1
23.75742,37.965286,15,1
24.38916,40.923031,5,3
24.381323,40.926823,8,1
24.412092,40.937088,7,1
22.94458,40.639072,10,0
23.770691,37.856438,14,4
24.404882,40.938091,4,2
24.413237,40.937954,5,3
24.399519,40.93845,9,2
24.412184,40.937653,11,1
23.710981,37.913799,16,2
24.935749,37.450912,8,1
24.413122,40.937977,5,3
23.79567,37.98476,7,2
21.74588,38.26897,10,1
23.716663,37.908451,18,3
21.745655,38.255394,5,2
22.504869,40.09877,7,1
21.741323,38.250641,7,4
22.95775,40.606129,9,1
23.748779,37.918972,9,3
23.77231,37.844616,23,4
22.947701,40.631268,9,2
22.955927,39.356243,7,2
23.152609,37.637215,7,0
23.65554,37.94648,10,1
22.922445,39.377308,6,2
23.770386,37.84758,11,3
23.802591,37.817768,18,1
22.506941,40.104149,6,1
23.745306,37.883747,31,4
21.730389,38.236748,7,1
23.88917,38.10379,8,4
23.757454,37.871929,13,3
23.650454,37.943489,10,2
20.754576,38.959457,13,1
23.65826,37.974419,9,3
23.768557,37.844147,20,2
23.708929,37.999355,7,2
23.724375,37.994751,12,2
23.703596,37.95842,9,2
23.829796,38.020584,17,2
22.11578,37.035442,11,1
23.769388,37.815052,37,2
23.835955,38.018826,14,4
23.819771,38.048195,11,2
23.746622,37.882393,30,5
25.357863,35.333879,12,2
23.739632,37.985508,9,1
23.779221,38.004498,9,3
22.9494,39.364899,8,1
20.713037,38.711903,7,2
22.942318,39.369732,6,2
22.953775,40.63414,13,1
22.423031,39.634689,4,3
23.69352,38.020771,15,1
23.770927,37.97707,10,1
23.930948,37.735069,9,1
23.837263,38.060486,9,2
23.735701,37.987999,15,0
23.746759,37.958946,6,3
22.936821,40.634312,19,1
23.767361,38.017342,17,4
23.779957,37.816605,15,1
23.747807,37.967731,10,2
23.73332,38.005112,6,2
21.733274,38.240372,9,1
23.76775,37.979691,9,2
23.740286,37.999622,11,1
23.049704,40.628338,5,5
22.959743,40.634911,5,2
24.150717,41.15197,2,2
22.958324,40.619946,11,1
26.20727,39.232559,4,2
22.943481,40.637775,12,2
22.949709,40.629086,11,1
24.137409,41.148689,4,2
23.669436,38.00116,7,2
23.748072,37.881477,30,5
23.072689,40.527031,4,2
22.952509,40.601471,7,1
23.802286,38.077648,11,3
22.949369,40.62941,11,1
22.93787,40.66518,10,1
20.797621,39.658489,8,1
23.728849,37.906891,13,2
23.750454,37.989227,25,1
22.946136,40.642315,10,1
22.996126,40.491268,8,2
23.74918,37.97295,10,2
22.927073,40.498692,4,3
22.913088,40.50042,8,1
21.747061,38.241787,5,3
22.946163,40.642326,9,1
23.701555,37.939583,10,3
22.921707,40.645351,12,1
20.709558,38.834736,8,1
22.514866,40.274139,3,3
23.708481,37.951069,8,0
23.746189,37.880077,24,4
23.748129,37.882122,24,4
23.668369,38.006279,9,2
22.96524,40.646469,7,1
23.76823,37.860691,10,2
21.92017,39.360809,7,1
23.73321,37.92337,12,2
23.745939,37.999966,8,2
23.79863,38.319832,8,1
21.753042,38.23481,4,2
23.719641,37.947319,10,1
23.73712,37.95314,7,1
22.951937,40.601372,8,1
22.958998,40.60907,6,1
22.954094,40.601757,5,2
23.70587,37.919239,14,1
22.959766,40.60511,10,1
22.958679,40.472023,5,4
23.759251,37.85368,22,2
23.751249,37.861801,20,1
23.81015,38.066071,11,3
23.702301,37.943935,14,2
23.749674,37.973022,13,2
23.7108,37.970188,15,1
23.749014,37.9786,21,2
23.740103,37.976994,28,2
23.668499,37.993355,7,2
23.713314,37.916115,13,3
23.831043,38.027821,7,4
23.781988,38.064346,10,3
23.762999,38.045456,7,3
23.861515,37.831741,10,12
23.74173,37.960842,14,3
23.6975,37.933441,13,2
23.749996,37.875042,23,2
23.701136,37.921383,15,3
23.786366,37.815742,16,2
23.741713,37.869522,12,3
24.005278,37.78764,7,3
23.730194,37.909519,27,5
23.789583,38.002686,10,2
23.795046,37.815811,22,3
22.496096,40.101357,5,2
22.9547,40.606178,5,1
23.70591,37.978649,8,3
23.850407,37.844021,14,5
25.739651,35.009281,11,1
23.753031,37.854939,17,2
23.69208,37.92696,15,2
23.696178,37.931473,14,3
23.79599,37.81982,23,2
23.750326,37.881229,17,3
22.921879,40.506065,4,3
21.761589,39.550289,5,1
21.73065,38.239288,5,2
23.801861,38.064121,9,3
21.728689,38.240089,6,2
22.918896,40.507061,5,2
23.713539,37.925388,12,1
23.69718,37.922791,17,1
23.890457,37.80138,9,3
23.774313,37.824963,22,2
23.745882,37.93338,10,3
23.760145,37.845112,17,2
23.859314,37.870502,10,4
24.072742,38.166222,10,4
23.913074,37.74958,8,4
23.731354,37.961575,12,3
23.726086,37.967087,17,3
23.837225,38.060383,10,3
21.759439,38.269539,7,3
23.76531,37.98074,9,2
24.178751,35.505772,10,0
22.95022,40.633999,13,1
23.986582,38.008572,6,3
23.850609,38.109898,6,4
23.92067,37.723682,15,2
21.757355,38.224354,9,2
23.809292,38.007416,12,3
23.750633,37.912266,9,3
23.988047,37.698696,7,3
23.73698,37.982021,17,2
23.743448,37.978466,31,2
23.729595,37.974174,15,1
23.781866,38.046391,7,3
23.774797,38.002258,15,3
23.825745,38.004513,15,3
21.749517,38.228775,8,1
23.71524,37.947571,14,1
23.742725,37.986969,8,1
23.70521,37.934898,11,2
23.817772,38.046955,10,2
21.845776,38.325466,5,2
23.75285,37.965916,13,1
22.561785,40.101242,6,1
23.749449,37.971809,8,2
23.749187,37.964863,12,2
23.696287,37.926361,11,2
23.725723,37.9468,8,3
23.775499,38.03194,10,3
23.778522,37.843376,37,3
23.71888,37.949036,13,4
23.749508,37.962143,10,2
23.745222,37.978683,27,2
22.96806,40.633282,5,2
23.978996,38.062733,12,1
22.95027,40.634048,11,1
22.92691,40.499107,5,2
23.642719,37.937538,12,2
23.875481,38.13678,9,3
23.749451,37.864922,20,2
23.820469,38.084599,8,3
24.158278,35.430408,5,2
22.874985,40.500484,7,5
22.94735,40.635941,7,2
22.44109,38.90028,3,2
23.55629,41.091202,7,0
22.927761,40.508072,9,24
22.961756,40.61433,8,2
23.748407,37.964973,10,2
23.976534,37.808052,6,2
23.74728,37.966782,10,1
23.760382,37.880287,12,1
23.869368,38.139565,9,3
23.777954,37.843212,15,3
23.726049,37.912628,9,2
23.68675,37.951332,10,3
23.751541,37.87426,25,3
23.719881,37.947277,8,3
23.91975,38.019077,10,4
23.993992,38.043873,14,4
23.999456,38.024178,7,3
23.884546,37.815464,13,4
23.722099,37.911629,15,2
23.824974,38.067986,17,5
23.905563,37.760124,7,2
23.724041,37.935524,9,3
23.757334,37.865875,13,3
23.841381,37.817902,11,4
23.728638,37.973354,23,2
23.740341,37.979095,15,3
23.753536,38.013702,10,0
23.782709,37.82365,11,3
23.799227,37.821404,10,2
23.718639,37.98222,16,2
22.924345,40.508022,5,2
22.923208,40.508156,8,1
23.612816,38.469929,7,1
23.813692,38.028904,10,3
23.711184,37.911888,19,2
23.751547,37.969898,17,2
23.891376,37.781796,15,5
23.887444,37.794342,8,5
23.76478,37.897171,10,3
22.84391,40.687935,4,2
23.833895,38.099426,7,4
23.747828,37.865559,20,2
23.747528,37.883247,30,5
23.818188,38.097984,12,2
23.69734,37.933403,13,2
23.831909,38.094616,10,4
23.979158,38.036949,11,2
23.743191,37.922417,9,3
23.92359,37.740883,12,3
23.723852,37.905968,15,3
23.832747,38.049076,10,3
23.783169,38.060905,8,3
23.801994,38.032085,11,2
23.788229,38.01368,13,2
23.7966,38.052265,10,2
23.744169,37.965382,11,3
23.75643,37.981422,18,3
23.743557,37.908932,12,3
23.704096,37.966534,7,2
22.946859,40.645531,9,2
24.005159,37.816608,6,3
23.689249,38.00296,10,1
23.654371,38.010506,9,2
23.654345,38.01049,10,1
23.762465,37.991943,12,3
23.756521,37.989235,10,2
23.745548,37.977921,15,1
22.949949,40.634151,13,1
23.710899,38.012512,6,3
23.684565,38.001114,8,2
23.620302,37.959095,9,0
23.556698,41.089451,7,2
23.81469,38.090542,11,1
23.78849,38.055325,9,2
23.750116,37.973244,10,2
22.96052,40.617962,15,1
23.765812,37.981701,22,3
23.865376,38.118664,15,3
23.807631,38.074486,15,1
23.821093,38.068897,11,3
23.836309,38.044872,7,3
23.908825,37.725101,13,3
24.037319,37.86235,20,2
23.866425,38.10667,14,2
23.811983,38.082039,11,4
23.742701,37.975178,15,4
23.711811,37.928715,10,2
23.756477,37.906773,7,2
23.75139,38.035469,8,3
23.71944,37.993912,9,2
23.63636,37.933632,14,1
23.719181,37.994659,18,0
23.79874,38.008148,8,3
23.730362,38.011421,7,2
23.771753,37.880852,10,2
23.743879,37.866482,21,2
23.76757,37.841927,24,3
22.11425,37.02784,10,0
23.81144,38.070721,9,3
22.975756,40.609264,5,1
23.719086,38.006603,10,1
23.697477,37.929848,9,3
23.69133,38.03397,6,2
