Long,Lat,ROI
19.832429,39.6950835,3.4
22.183716,37.342945,0
22.398172,39.721138,0
21.897211,36.823509,0
22.285896,37.577641,0
23.586857,35.495216,0
25.186947,37.577682,0
22.95755,40.614552,4.3
21.643484,39.610031,0
22.032621,38.072498,0
25.133729,40.961563,8.8
23.799997,38.003502,3.6
21.931715,36.75742,0
24.827411,35.0731925,0
22.539759,40.994911,0
23.3944645,38.791487,0
21.7147455,38.111391,7.7
22.133951,37.030258,2.4
22.435848,36.981438,0
23.6212165,38.400078,7.6
23.774586,38.00132,4.3
24.751991,36.946953,0
25.319216,37.48349,14.6
23.8422995,38.1221755,6.6
20.310669,39.448586,0
22.295715,37.919147,0
26.167887,40.892818,5.4
22.745197,39.37365,0
22.725617,37.722681,0
24.322855,38.048046,0
23.647846,37.983341,4.8
23.335536,40.1028845,39.3
23.3393525,40.072285,0
23.667625,38.102642,0
22.0095145,37.272358,0
20.378544,39.674988,0
21.588213,37.15601,0
25.273207,37.125584,11.2
24.340897,41.024883,0
24.205156,35.358425,0
22.395243,39.631977,7.3
22.476997,40.900349,0
23.0047035,40.69092,3.4
22.974927,40.6603605,5.1
22.666555,36.876755,4.4
23.680584,38.44223,0
22.923317,40.655449,6.4
23.716485,37.9652175,4.2
23.779743,38.023872,3.4
25.15296,35.314852,5.0
25.498213,37.0537875,7.6
22.971249,40.571297,6.7
24.878003,37.3987255,0.0
22.10577,40.563599,0
22.938984,39.4054165,0
23.7257195,37.9653075,3.8
21.758242,39.539581,0
22.016111,40.75222,0
20.757627,39.060894,0
24.3954685,37.3605995,0
23.22139,40.259319,5.5
23.693703,37.925659,3.8
21.671412,37.07634,0
21.612848,37.647251,3.0
21.546406,37.661083,2.7
22.470427,36.62299,23.5
21.402254,40.7799725,6.9
24.957998,35.38166,2.8
25.308627,35.3279175,3.4
22.9746235,40.575228,0
24.376289,35.209305,0
23.933933,37.989597,0
22.902439,36.73579,0
21.7525375,36.8145005,0
25.1097265,35.2925355,6.1
21.7929725,36.8062155,0
25.280943,37.14632,0
23.736865,38.0008065,4.8
24.9026405,36.6372565,0
24.157734,40.77977,0
21.7519,37.727211,0
22.070826,38.222721,4.8
21.712631,37.390865,0
24.883604,41.12944,6.3
25.149651,35.30439,8.4
24.474124,35.3699455,4.1
25.736032,35.123348,0
23.770451,35.434696,0
22.3229635,40.2009085,0
24.337004,37.65897,0
24.053553,41.060223,0
23.8516865,38.002962,4.0
23.412654,40.004469,15.5
23.656654,35.483597,0
23.941029,35.437737,16.8
22.302916,38.152901,0
22.803371,38.891811,0
23.179117,37.431587,5.7
25.662216,35.2582305,0
25.02906,34.992508,0
23.009125,36.618114,0
23.427142,38.903826,8.6
21.56167,38.908218,0
23.1129945,37.838909,0.0
22.1038,37.051746,5.2
24.410337,35.328739,0
22.388659,38.850599,0
24.478371,35.201073,0
22.979244,36.219658,0
24.134174,35.389786,0
23.6442405,37.93428,3.5
26.922543,35.415985,0
20.661592,38.458084,0
20.597815,39.452492,0
21.7424355,38.245165,6.8
24.188908,41.0812,1.6
25.376806,37.460777,53.4
22.072458,38.149464,0
22.144657,40.18988,0
23.767017,40.194984,0
24.042238,38.534599,0
24.41006,37.321541,0
20.182968,39.196564,2.5
20.8752955,37.7901305,4.4
22.066963,40.63176,2.5
25.412107,37.075016,3.6
24.494202,37.19128,0
22.1782635,39.8475095,0
23.185715,40.4660585,6.9
20.795129,37.78278,0
22.9801675,37.8487855,6.3
23.963009,35.498455,4.0
25.246796,35.182701,0
23.447887,37.494671,2.8
23.279324,40.467716,4.1
23.170219,38.891773,0
23.751862,38.015217,4.1
22.3780615,38.380373,3.5
23.9159555,38.38731,2.5
24.870327,35.079758,11.7
24.097597,35.580856,0
24.0078525,37.994595,4.3
25.888296,35.029224,0
25.424996,37.1174775,2.9
22.927273,40.713135,5.3
22.517242,39.624065,3.4
23.444178,37.953976,1.8
23.819082,40.02383,0
23.947624,40.800541,0
22.93379,40.886753,0
24.451405,35.343906,10.9
22.997953,37.920189,4.6
22.497437,40.308479,6.0
24.7877465,35.343348,0
21.6376225,37.066427,0
23.853049,38.0281255,3.4
21.252326,37.854023,0
24.209919,35.423836,2.7
21.534136,38.52832,0
24.739388,37.883335,2.6
21.59399,39.799099,0
21.740334,38.830189,0
25.030313,35.362411,2.7
23.713828,37.9816475,4.6
22.6944905,40.7329675,4.2
22.989144,37.942137,5.3
21.702257,38.451473,0
22.653495,38.0586205,5.5
21.673845,40.513203,0
24.9627505,41.0610465,4.8
24.1482725,40.9568175,0
22.170687,40.470188,0
24.303234,35.332037,0
22.932547,36.333271,1.0
24.610147,35.215702,0
23.213539,40.63736,2.6
23.8546575,38.0196915,3.7
24.8265265,41.197548,0
23.055176,36.806286,0
23.450774,40.2691365,21.5
23.235626,38.980438,0
24.400892,35.353828,0
23.877701,35.517662,2.2
26.440533,39.094257,0
24.940857,35.130352,5.2
22.3952855,36.59972,55.7
24.665783,41.0235635,0
23.795893,38.396301,10.3
22.707363,36.9911,0
23.061003,39.092022,0
24.779299,35.41362,0
21.461285,38.102558,0
23.728411,38.058048,4.2
23.722361,38.054886,6.0
23.504968,37.90415,5.8
27.835657,36.615463,1.9
24.322374,37.664894,0
21.579002,38.147858,5.2
21.705683,36.950842,1.7
22.9750745,38.8625775,0
22.05969,40.643047,3.5
24.452692,35.170265,0
22.4153835,40.793411,5.1
21.680532,38.066032,0
24.5246465,35.353779,5.6
21.700401,36.963783,0
22.394085,39.6698915,0
21.408427,38.6063175,5.2
21.7407115,38.238861,10.3
23.8835045,38.437548,6.1
25.112837,35.327404,5.7
21.499063,38.087284,0
23.986183,37.9608425,6.7
26.5536345,39.097868,6.4
23.7625305,37.997959,4.1
20.844311,39.673141,5.2
21.767181,40.286716,8.7
21.7639265,38.2352925,8.4
22.551677,36.7456725,0
23.747534,37.991737,4.9
25.01016,35.058571,0
23.711334,37.978401,3.7
22.344264,38.1567345,6.5
22.339678,37.9307805,0
23.7383765,38.01125,5.1
23.749137,37.990759,4.6
25.2005975,37.0017265,0
22.9664265,38.9526865,16.7
21.144743,37.842602,0
25.244907,37.073704,0
23.376049,39.976826,5.3
23.848583,37.991665,3.9
21.414005,37.706894,0
25.399635,37.073055,2.6
25.117099,37.0416645,4.5
23.778019,35.471786,0
23.615882,39.17564,2.2
22.813025,36.736546,0
23.7592735,37.8744605,3.2
21.7483495,37.001938,0.0
22.076865,38.382879,4.4
23.7553415,37.864731,3.2
23.747726,37.880104,3.8
23.7959385,40.3957785,0
21.700809,39.510223,0
24.418077,35.323738,19.2
25.4431795,35.2269615,12.3
23.251653,41.2400495,0
22.461191,39.968586,0
25.037966,35.250114,0
22.519009,40.960052,0
22.4136965,38.8304805,2.9
21.7822065,38.911463,0
22.975912,39.3577785,3.2
22.042728,37.485352,0
23.760996,37.981865,4.4
23.7701115,37.9818725,3.8
22.979088,36.265762,0
22.936842,38.70813,0
22.105471,37.025837,4.7
22.423374,37.03651,0
26.822483,37.155739,0
25.27783,35.3267475,4.9
25.093769,35.296558,5.8
21.744749,38.25185,9.6
23.249295,39.00304,0
22.75247,36.909351,0
25.261187,35.329124,4.1
25.690765,35.016289,0
21.699915,37.561008,0
20.27293,39.496887,7.9
23.965676,38.2042295,4.9
23.9670325,38.2033175,3.0
22.196674,38.96455,0
20.713537,39.654629,0
22.6628315,36.877712,0
24.426538,38.030651,2.1
23.607151,35.486515,1.8
23.932608,41.289886,0
21.508085,39.103184,0
21.3757775,37.680851,0
25.53196,41.143024,0
22.431149,38.671673,5.6
24.6523,40.99958,0
21.426198,40.085516,0
21.990227,38.2255155,0
26.562012,37.309582,0
24.36142,37.621391,0
23.778492,35.537853,0
22.428999,40.953182,5.5
22.055279,39.629505,0
20.738754,37.798214,0
23.0373745,40.757568,0
25.128106,35.323685,4.8
23.676651,37.948975,4.3
22.963764,40.641853,6.2
23.75412,37.97757,4.1
23.7239075,37.9674895,3.8
22.946602,40.636459,3.7
23.4665095,37.3466835,0
28.157986,36.414528,7.0
21.8641945,36.8108155,0
22.928513,37.880741,10.9
21.430414,38.369217,0
25.740746,35.011894,3.1
23.672089,37.991985,5.4
23.876884,40.398659,2.2
25.361122,41.117252,7.8
20.267906,39.5028915,20.6
26.142954,37.603146,0
23.944252,37.680361,6.9
21.92494,37.299946,0
23.124782,38.8511445,20.3
21.36212,37.878189,0
23.2717045,37.446003,0
24.037268,40.974613,4.6
23.6990885,38.0339585,4.1
23.75672,37.937851,3.1
25.132599,35.314671,4.3
23.7592705,37.97784,4.2
25.367152,40.9298575,0
23.945833,37.9785915,4.3
23.746494,37.951122,4.8
22.749636,37.66383,0
23.7532235,38.0372125,3.6
23.610305,35.364088,0
23.669823,38.341862,0
23.385086,38.171814,0
23.635525,41.104366,0
20.845013,39.666965,5.5
22.9786035,39.3804665,0
26.093012,38.263584,4.5
21.4734335,38.1784095,1.2
25.265226,36.726372,0
24.3423665,37.639713,5.1
22.2341405,38.8185825,0
23.781288,38.055397,4.7
22.408123,39.6188375,3.7
22.960985,40.6113415,3.7
22.406298,39.64259,5.6
21.73552,38.240589,6.2
21.581896,38.110916,0
26.244871,39.3144,0
22.758738,37.653912,0
22.788876,37.643642,4.8
22.4480735,38.805044,0
23.282921,41.183327,14.1
23.2400765,41.1896915,0
27.09787,36.783325,0
25.462772,36.843632,0
23.76997,38.051373,4.1
22.99534,37.485813,3.8
23.8791905,39.164984,0
22.876322,39.612038,0
21.697613,38.099609,0
25.253609,37.092083,0
23.006937,37.917551,4.8
23.1515395,38.9524535,5.7
25.74251,35.124535,0.9
26.266928,35.212227,0
22.166576,39.457829,0
22.420277,38.433666,149.0
21.512796,40.835114,0
20.698128,38.372009,0
21.89161,37.1991995,0
21.717592,38.2104915,5.9
23.699282,40.895491,8.3
25.151052,37.575672,0
22.400099,36.5782605,0
24.540535,38.059906,0
21.9068605,36.8892365,0
24.2408795,38.155388,0
21.622553,37.502678,0
24.164595,35.405636,0
22.726446,38.792156,3.8
25.258963,35.284813,0
25.133793,35.335718,4.1
22.563366,37.952335,5.6
23.757395,37.968185,4.5
25.147255,37.07214,9.4
23.505583,37.91357,4.1
24.046844,37.840309,6.2
23.748861,38.039181,4.7
21.902405,36.899769,0
20.889666,39.163643,0
21.644075,37.455467,5.9
23.4239155,41.099649,0
23.121975,39.30612,6.1
25.417795,37.439087,14.5
21.330397,37.7075635,0
23.212246,39.339708,2.7
23.711727,37.9147795,3.1
20.903206,37.74255,4.5
22.333776,38.999786,0
22.687664,37.528675,0
21.498486,38.161911,5.5
21.615473,38.095963,0
21.929834,36.932865,15.3
24.762581,35.024433,10.2
23.941952,39.245602,0
21.963289,37.109921,0
22.9555015,40.583694,3.6
22.114631,37.0316355,4.2
25.657375,35.07539,9.0
23.744249,35.431419,0
25.170965,37.111179,4.7
24.154753,35.466888,0
20.937004,39.161949,3.8
22.9198525,37.9383105,3.7
24.3857445,40.9238145,4.9
22.243668,36.877821,0
20.717082,38.9726525,1.5
23.988905,39.995075,24.0
24.2219505,35.382704,0
24.231407,35.380665,0
24.212854,41.011139,0
23.184992,39.2281935,0
24.17902,38.434227,0
20.929836,38.622471,0
24.373803,37.6672265,0
23.03668,36.144306,0
23.8616285,38.287384,3.9
21.65378,39.679955,2.5
24.18556,41.050571,0
24.710369,35.340237,0
23.400154,39.971611,3.2
22.109749,38.219639,0
21.124004,39.583717,0
24.083319,35.549408,5.1
23.668198,35.430138,0
22.110561,38.033272,3.0
21.760303,37.948746,0
20.947344,39.492554,0
22.167749,40.544266,0
23.9061945,41.145033,0
25.727062,35.284935,0
21.704325,37.468117,0
23.751068,35.524017,0
24.088945,38.618313,7.6
26.9745775,36.9520705,0
20.837531,37.8007755,0
22.9940365,38.7444115,0
23.880915,38.04232,0
23.959444,38.0261785,3.4
23.700541,37.953888,4.5
21.689976,37.623806,0
24.172337,35.451233,4.3
22.245741,36.903839,0
23.39794,40.280914,13.7
22.548323,38.51384,47.8
24.41028,38.037693,3.1
22.435909,39.651199,11.6
23.534045,41.080717,0
23.492977,39.184349,0
24.573347,40.639257,0
21.701948,39.310448,0
22.4201285,37.015165,11.6
23.902576,37.801662,4.2
22.558933,40.186939,0
23.621292,35.511551,0
22.201195,38.128647,0
25.70055,35.1810185,0
23.540741,41.085545,4.4
23.676605,35.482689,0
24.07914,38.615044,0
22.670795,38.728329,0
24.212322,41.174507,0
21.586075,37.587513,0
23.063423,40.313324,5.1
23.741856,37.968121,3.7
23.280748,40.517914,0
22.460281,39.966694,0
23.637871,37.929989,3.9
22.236088,40.78968,0
23.642265,37.931927,3.6
24.5543825,40.693836,6.4
21.936467,37.260134,0
23.891171,38.420773,1.8
23.247272,39.234085,3.9
22.88229,37.5368445,3.9
23.70293,37.954754,4.0
22.64279,37.089497,0
25.65971,35.018738,0
20.8364995,39.676245,4.5
21.802469,38.910782,0
23.445126,40.075199,4.1
21.26689,40.519299,12.0
26.5514555,39.097862,5.6
25.209356,39.903706,0
25.174055,35.311905,3.0
22.581163,40.2744845,11.2
21.613712,38.624382,0
21.784006,36.876797,0
23.9153655,41.118778,0
23.54793,41.09351,4.7
22.944206,40.6478,5.3
23.444171,38.3103865,0
22.858277,40.769638,3.4
22.140343,38.391647,0
22.9576645,39.3728295,7.4
23.8022955,35.5008395,0
24.866467,41.119831,8.8
28.2166105,36.3866255,4.4
21.728514,38.1635245,4.0
26.105579,39.250759,2.7
25.191801,35.205673,0
25.123243,37.6093025,0
23.291073,37.5416815,2.6
25.723649,35.115923,7.3
25.339657,35.277981,3.2
25.404543,37.434437,0
21.7027455,37.297741,0
22.8552635,40.640184,5.0
22.934504,41.284657,0
23.593853,38.390112,0
23.5006285,40.0281905,0
25.671822,35.029778,0
21.932446,37.127441,16.2
24.647467,35.256508,0
23.690708,39.156101,0
21.372915,38.160412,0
22.258869,36.854961,0
23.7177955,40.1828405,0
22.948607,36.198763,0
23.334131,41.013992,0
24.393734,35.302658,14.4
22.364437,36.491787,0
22.321292,38.688532,0
23.687639,35.486881,0
20.835768,39.781582,0
25.492411,37.06739,0
20.6253615,39.8867225,0
23.777903,37.838226,3.1
22.180796,37.245975,0
23.747101,35.533806,0
26.824955,37.16024,0
22.951685,40.631615,3.6
23.779231,38.010664,3.9
22.00004,38.29977,5.5
26.551288,39.106243,6.8
25.205526,37.115845,4.4
24.681328,36.990223,0
24.818094,35.155151,0
21.781973,37.307869,0
25.147406,37.016609,0
23.718966,38.325821,4.4
22.409422,37.442654,0
25.011009,35.273689,0
22.579573,38.0942,3.9
23.1748535,38.9340325,0
21.778486,36.806259,0
20.6672675,39.1312675,0
25.4758,40.473831,8.2
23.573248,38.618202,0
23.374311,41.195728,0
21.43615,38.621281,0
23.534758,37.95496,0
23.711052,38.056856,5.0
27.98271,36.348919,2.2
22.7820855,38.782314,8.6
24.789469,35.033234,0
25.118492,35.336967,7.8
23.6578495,37.95422,4.6
21.622753,38.150166,8.0
23.654737,37.958138,4.4
23.8088945,35.529154,0
24.0933395,35.5408705,4.5
22.919537,40.889019,0
23.798608,35.3115825,0
24.282377,37.566906,0
23.852602,38.569151,0
24.2193255,35.444767,0
26.0923835,38.333542,5.8
25.057388,37.019184,0.0
23.598032,38.067284,0
22.202009,36.93819,0
23.579344,35.388084,0
21.966077,39.4418565,12.2
21.6656395,37.2508795,0
23.146929,37.407381,4.2
23.056034,36.229019,0
22.21804,36.897312,0
25.106884,37.025291,6.8
26.559143,37.354012,0
22.345268,37.147114,0
24.835861,35.347652,0
23.7645,38.3083745,5.7
23.4149875,37.906908,4.7
24.4366925,37.347677,0
20.6962145,39.068035,5.0
22.88592,39.500172,0
20.560661,39.224266,0
23.756535,38.053581,3.4
23.4580895,39.1404875,0
23.126891,38.981272,5.7
24.467239,36.71027,0
23.733816,35.330357,0
23.5870905,38.472435,4.9
22.961606,37.5218655,4.8
22.300396,40.250793,0
23.855988,37.985691,3.7
23.878516,38.2168655,6.2
23.143303,38.181137,0
25.0355625,35.348066,0
23.876928,38.140987,4.2
21.84968,36.818291,0
22.517166,40.276962,8.4
22.830105,37.593559,0
22.454037,36.455429,0
23.471088,37.722672,0
24.895308,37.77309,1.1
24.891125,35.045906,0
24.247492,38.141613,6.0
25.405979,35.053196,0
22.342948,37.6140075,0
22.433836,40.621212,3.2
24.240908,35.2016565,0
23.199518,37.300476,0
22.9616175,39.3678895,5.8
23.752188,38.009638,4.4
23.6608985,37.9477385,4.1
21.50926,38.101662,0
22.948551,40.589272,3.7
21.7705575,38.33729,0
22.9498595,40.6670895,3.4
22.8157435,37.5600315,0
21.535863,37.7365625,0
23.20752,37.539417,0
23.63912,37.987572,3.9
22.952156,36.344845,0
22.704828,38.889385,6.3
22.833157,36.689014,0
22.38381,36.698181,0
24.950237,36.615875,0
21.338539,37.7677495,5.1
26.094278,38.539371,3.6
22.2329175,36.887241,3.1
20.820406,39.678616,6.2
22.294006,37.627354,0
22.993935,40.468109,3.7
25.084415,37.595612,0.0
21.919218,39.366993,6.6
23.7702795,37.946457,3.9
21.503269,38.107277,0
23.862017,37.931595,3.3
24.098532,35.389717,0
22.7923955,38.7655105,5.0
22.546087,37.6392995,5.4
21.791752,38.209892,2.4
22.414813,38.0171205,0
23.976408,40.74424,0.9
20.6660865,38.757978,2.5
23.804871,40.186317,8.4
20.740326,39.789089,10.8
22.501249,37.28989,0
21.778226,39.534645,9.3
24.5250035,35.2454375,0
22.405178,36.578514,0
23.564907,37.969036,3.0
22.6421605,38.065847,3.5
22.314676,40.769512,0
22.342329,36.855865,0
24.42694,38.016844,9.8
22.0428225,37.4848115,0
22.7621,39.852139,4.1
22.76151,39.4513685,0
26.7058695,37.793034,5.7
23.077731,37.5094265,0
24.349997,35.328606,7.4
23.318928,38.215179,0
21.539211,37.690113,3.8
27.159815,35.48596,0
21.793539,38.91502,6.7
23.3065355,41.1326025,0
21.911142,36.998081,0
22.408876,37.845028,0
25.210562,35.3261815,3.7
25.194118,35.322548,3.4
22.4778,36.731781,0
22.211479,37.07415,0
20.484863,39.391506,0
22.955069,36.190968,0
23.415134,40.048882,15.2
23.412041,40.0479505,12.5
23.4465035,40.0124285,0
19.9209155,39.7515945,4.1
22.6596575,40.8201715,0
22.451464,40.458248,0
22.309574,36.860844,0
21.900143,36.965412,0
22.3817195,37.8667945,0
22.1572485,40.465355,6.7
26.484972,41.62746,0
22.893826,41.277561,0
20.803352,37.841812,0
23.6572285,37.94227,3.8
23.616349,38.57242,2.9
23.0440175,36.6089935,0
23.6559965,37.942072,3.6
24.921608,35.0546,0
22.417154,38.696396,0
21.77014,38.29092,6.5
24.3096135,35.317276,0
24.4451875,35.3088245,0
21.268917,40.517742,0
20.910656,38.570732,0
22.954699,40.639877,5.5
21.886812,38.415501,0
25.390566,37.0062405,0
20.274019,39.553009,0
23.826139,38.090588,3.9
22.538929,37.359852,0
25.3539505,35.00045,0
24.3841015,37.6704465,7.6
22.983557,36.267311,0
23.823725,38.102863,4.7
20.922857,39.630276,2.4
20.932215,38.626629,0
21.922531,36.956375,7.2
21.161177,37.901972,0
20.642567,39.102695,3.8
22.54652,40.466572,6.1
21.846161,39.238731,0
22.491032,40.272617,6.2
23.057985,37.837872,2.7
21.317669,37.655529,4.1
25.176517,35.223881,0
25.153542,39.965225,0
21.835211,38.098602,0
23.997059,37.980537,5.4
20.7668745,37.83918,15.4
22.507753,40.270885,6.6
23.7687815,38.571127,3.0
24.116192,35.535877,6.1
23.7369585,38.308437,0
21.554098,38.143032,7.0
24.449129,38.010098,11.7
22.538458,40.3118745,3.3
23.681009,37.990208,4.7
23.193953,38.087772,3.9
21.5786685,38.141354,0
23.004987,37.8460135,3.6
23.624731,37.97065,4.2
23.397757,41.21188,0
22.937585,40.6533565,7.3
21.842487,38.328987,3.9
25.170376,35.24983,0
24.996854,35.199112,0
22.82905,37.950958,4.8
22.3498185,36.837696,0
25.787003,35.047718,8.1
23.741783,37.945019,4.2
21.873171,38.413546,0
22.279636,37.545456,0
22.729422,38.026966,4.5
22.6787145,37.431734,0
22.173479,36.935795,0
23.847134,38.11335,4.5
23.7304585,37.882576,2.5
25.7225865,35.26379,2.2
26.104244,35.176758,0
24.718294,37.904881,5.6
22.132215,38.174709,2.2
23.958345,35.511024,6.5
23.100129,39.310829,1.6
22.68647,40.71804,0
20.807667,37.812294,2.5
22.776083,36.827724,0
25.3120395,35.333246,4.1
23.794415,38.012133,4.5
22.9216005,40.6675875,5.7
23.749837,37.933708,3.3
22.927736,40.668987,6.1
23.759548,37.978474,4.5
23.754349,37.973263,4.5
23.7519205,37.971565,3.7
25.058834,35.2883095,4.6
22.565102,38.660191,0
23.767281,38.036797,6.0
23.537069,41.081871,4.3
22.150946,37.065762,0
21.803363,38.291517,4.4
23.044466,40.716625,0
21.3458735,37.664732,4.4
23.803379,38.079914,3.7
21.843567,40.209343,0
24.08902,38.588375,0
23.0370445,39.330635,5.5
23.868659,37.993275,0
25.714085,35.312996,0
22.5664975,38.0994645,3.2
22.161438,37.404953,0
22.065735,38.2066895,0
21.650591,38.070602,6.2
21.9333495,37.3261605,0
24.293095,37.586147,0
23.522117,41.1257005,0
22.343016,40.254574,0
23.334717,41.108231,0
20.8413525,39.64082,5.2
22.54657,39.901352,0
23.589716,35.495426,0
21.156876,37.929153,6.5
23.789204,37.99707,2.2
23.730309,38.012432,5.0
20.675476,39.880417,0
23.7893815,38.054821,2.7
24.731169,36.97588,0
23.7072925,37.9693775,5.1
25.703587,35.267429,0
22.5389775,38.1066855,2.9
21.754065,38.139217,0
22.886475,39.674049,0
23.013611,41.283241,0
24.3490285,35.288189,1.3
24.0525685,37.683317,4.5
25.447987,37.06942,9.6
23.7717685,38.0415935,9.5
24.31489,35.190331,0
21.887004,38.3248235,2.2
21.940973,38.268257,0
21.596615,37.544918,0
23.029818,40.428474,6.6
25.718426,35.336056,0
22.481357,37.998024,16.0
22.866789,39.727135,17.1
24.006638,38.158104,2.7
24.028547,37.657938,3.4
23.9413605,35.513849,3.3
21.747856,38.060516,0
23.8265255,38.5723345,14.1
22.353142,37.991974,0
21.671562,37.423218,0
22.712592,38.6064205,8.9
22.973347,40.609783,3.2
24.389539,35.326363,4.3
21.62348,38.352325,0
25.2439535,35.313763,0
22.164339,37.001068,3.8
22.026537,40.549915,0
22.7337475,37.4346255,4.3
22.9987775,39.382811,6.4
20.790475,38.656038,0
23.638754,37.973984,3.8
25.152193,35.3355195,5.4
22.09113,37.0693745,0
21.41971,37.722229,0
22.0302485,37.219677,0
23.463585,39.150154,0
20.8863155,39.624098,4.3
25.703684,35.215418,0
24.390051,40.9362945,4.6
20.913757,39.742096,0
23.0439295,40.7159135,3.3
22.3333905,40.5921765,0
21.26659,37.875748,12.7
26.172861,40.922123,0
22.839706,38.834625,0.7
23.010538,37.904118,2.8
21.347155,37.666,33.6
23.7725315,37.825949,3.5
24.6070275,35.3106005,0
25.8581285,35.116606,2.9
25.0476465,35.3089695,4.5
24.29882,35.350796,0
21.845541,37.008175,0
24.2043835,37.700861,3.5
22.98954,37.887432,3.9
23.3678305,38.813805,0
24.6349145,41.15752,4.9
25.18663,37.574631,0
23.7353,38.0850085,4.2
22.693773,37.598087,0
21.270227,40.570091,0
23.828542,38.0767955,3.6
22.511616,37.922131,8.7
24.244904,35.411358,4.3
23.18364,39.00016,0
23.726534,37.90567,2.2
22.368994,40.569408,0
20.885019,40.239708,0
20.501684,38.178673,0
25.455188,35.0437105,0
21.69366,39.584061,0
22.472565,37.699963,0
21.758228,38.1864565,4.4
20.832783,38.788887,0
24.506117,37.15601,0
25.740557,35.033329,0
21.968173,37.2782265,0
20.798347,39.786938,0
23.727468,37.982521,3.7
24.5746165,35.179058,0
20.981739,39.1276935,0
23.7174455,37.9820515,4.9
26.209545,39.212795,6.4
24.022942,35.431583,0
26.422775,39.123779,9.6
21.391292,37.7032585,0
24.706507,40.85923,2.3
22.987217,36.22489,0
25.02837,35.277782,15.2
22.92123,39.465,2.8
22.392378,37.366749,5.4
25.024992,35.19548,5.8
22.408873,37.451229,9.0
21.63826,39.004951,0
22.23945,37.418888,0
23.984072,37.803959,6.2
23.6232975,37.9625245,4.3
21.742151,37.850681,0
20.820679,37.667629,0
22.3788175,36.4912185,0
22.1245955,38.208128,0
23.0,41.216667,0
22.213488,38.126076,0
22.108561,38.079983,8.7
21.9939355,37.979601,0
21.37763,37.6598225,0.7
23.4682255,37.5088115,1.9
21.882357,38.32449,2.7
22.747686,38.012737,5.5
23.231552,40.93652,0
22.963156,40.58889,3.5
23.808054,38.080711,4.2
23.537428,37.731167,0
22.868214,40.992104,0
21.129227,37.906702,0
24.103575,38.63583,4.6
22.692989,40.615452,3.2
23.2960455,41.2127325,0
24.936117,41.147408,7.2
26.047207,35.181541,0
23.2232045,37.3580055,0
23.2127,37.969578,5.0
25.47963,37.101532,14.8
24.688345,35.323345,0
23.7304095,37.9625705,4.7
20.692331,38.446026,0
25.127922,37.55415,5.6
26.561184,39.106892,7.4
23.544809,41.081768,6.7
23.8404465,38.1993025,5.7
21.753359,39.566299,21.5
23.593891,38.628925,0
21.7169435,37.946743,0
22.990603,36.966772,0
21.6708505,37.249752,33.1
22.548622,39.514305,0
22.840002,38.948547,0
23.84516,35.4945735,0
24.0751055,38.5687525,0
20.792242,39.8642635,0
25.140741,35.326607,7.3
24.386839,40.9265595,4.5
23.678016,38.031078,2.7
23.679205,38.037807,3.3
23.7369945,38.0205765,4.6
23.457173,37.7620295,4.8
20.823919,37.818878,1.0
23.738913,38.002655,5.0
21.374168,40.097202,2.9
22.987328,37.906815,5.6
22.8038795,37.927991,0
23.496191,38.742527,0
24.2885645,41.099024,5.7
22.013926,38.823612,0
23.4414775,38.809204,0
25.8015205,40.9584945,0
22.4404865,38.4295485,3.2
22.362979,40.7988685,0
23.921001,35.48233,10.7
23.653946,35.494789,5.7
24.83012,35.098705,0
23.133195,39.405899,0
22.1465875,36.931719,3.6
22.5780335,40.37266,3.1
23.850296,37.852272,5.4
22.7298995,37.5235745,4.5
22.433734,37.109991,10.1
21.368067,38.546516,0
22.0576255,37.733835,0
22.124649,37.894695,0
22.589788,40.566788,0
23.470338,37.695215,3.9
23.6261835,39.160921,0
24.765261,35.111649,0
24.1831885,38.403965,0
24.099144,38.579174,0
20.67289,39.705025,0
23.733633,38.017738,5.7
25.3467895,37.4569265,61.4
25.148499,35.316219,4.5
22.908638,39.392336,0
21.7894735,40.3306595,9.2
21.927767,40.360344,0
23.848188,38.308586,6.4
23.1262,37.410736,5.4
23.851318,35.500648,0
20.774273,37.747543,0
24.762028,40.666153,0
22.402721,36.513878,0
22.4765,36.523384,0
24.425665,38.030312,7.2
24.295088,37.564056,0
23.814164,38.0498695,4.9
22.7230605,38.0217455,5.7
22.89408,38.8372535,0
24.22628,35.453957,1.8
22.794658,39.8328015,0
24.3080455,40.9289325,3.3
24.006762,40.813618,0
23.935068,41.191223,16.9
22.25268,40.096359,0
22.43084,37.096802,6.9
23.7432605,38.053322,5.3
24.744152,35.081932,0
23.837286,38.179203,5.7
23.626801,37.97554,3.6
22.782834,37.9729805,4.2
22.950783,40.654732,5.1
20.84721,39.664783,4.8
23.159517,37.592915,0
25.237301,37.124847,0
23.770526,35.5313985,3.5
22.477072,40.47963,0
23.457071,39.14135,0
21.4645385,37.6743585,7.7
23.78112,38.017429,1.9
25.07135,35.31617,3.0
23.706703,38.000488,6.2
23.742436,37.9791695,3.5
23.74371,37.980309,3.6
23.4480395,37.8792455,6.0
23.7163945,37.99362,5.5
23.717043,37.992016,5.5
21.672075,38.056595,0
25.15606,37.590132,0
24.548437,38.061237,0
22.4363885,38.867203,0
25.127076,35.334503,5.1
22.698286,38.750687,0
21.776447,40.591404,0
22.165985,40.51886,3.4
25.402477,41.1160735,8.2
