Long,Lat,ROI,n_sale,n_rent,sale_price_per_meter,rent_price_per_meter,geography
22.964972,37.7752,0,1,0,2200,0,Agios Ioannis (Saronikos)
23.577358,41.097973,0,9,0,1078,0,Agios Ioannis (Serres)
22.7609575,38.00432,0,2,0,2233,0,Agios Ioannis (Sikiona)
23.9745285,38.4185885,0,2,0,1404,0,Agios Ioannis (Tamines)
23.039789,36.813137,0,1,0,1142,0,Agios Ioannis (Zarakas)
25.1161,35.322357,5.2,9,6,2083,9,Agios Ioannis Chostos (Heraclion Cretes)
23.652918,37.968086,4.3,85,4,2114,8,Agios Ioannis Chrisostomos (Nikaia)
25.310567,37.423584,28.7,48,6,8867,212,Agios Ioannis Diakoftis (Mykonos)
23.698498,40.366592,0,3,0,2580,0,Agios Ioannis Prodromos (Panagia)
23.668687,37.962244,5.8,54,2,1657,8,Agios Ioannis Rentis (Piraeus suburbs)
21.41931,38.61568,5.0,3,2,1798,8,Agios Ioannis Riganas (Agrinio)
23.690723,38.087698,4.0,18,1,1490,5,Agios Ioannis Theologos (Ano Liosia)
23.709311,38.013775,3.9,29,3,2133,7,Agios Ioannis Theologos (Peristeri)
25.1817205,36.98629,5.4,10,1,3333,15,Agios Ioannis Tripitis (Paros)
22.621777,38.364399,0,1,0,4312,0,Agios Isidoros (Antikira)
26.3925745,38.9701005,0,2,0,1298,0,Agios Isidoros (Lesvos - Plomari)
20.830466,37.787157,0,8,0,1972,0,Agios Kirikos (Arkadi)
26.252012,37.591618,5.0,5,1,2166,9,Agios Kirikos (Ikaria)
24.013847,37.725582,8.3,11,1,722,5,Agios Konstantinos  center (Agios Constantinos)
21.403898,38.634106,7.1,5,4,846,5,Agios Konstantinos (Agrinio)
22.0367915,37.1544245,0,2,0,1405,0,Agios Konstantinos (Arfara)
22.0494215,38.257847,0,8,0,869,0,Agios Konstantinos (Egialia)
24.314193,38.060427,1.8,6,1,3355,5,Agios Konstantinos (Marmari)
21.995312,37.020874,0,1,0,1100,0,Agios Konstantinos (Messini)
24.367085,35.297718,0,3,0,1832,0,Agios Konstantinos (Nikiforos Fokas)
23.762637,38.3328285,6.7,26,3,1443,8,Agios Konstantinos (Oropos)
22.8665875,38.754189,5.3,12,3,1131,5,Agios Konstantinos (Phthiotis)
22.468914,39.401649,0,1,0,292,0,Agios Konstantinos (Polidamantas)
20.566406,39.973644,0,1,0,411,0,Agios Kosmas (Ano Pogoni)
22.954687,37.901134,0,1,0,1666,0,Agios Kosmas (Korinthos)
23.060217,39.361282,3.9,15,1,930,3,Agios Lavrentios (Artemida)
24.382681,40.932377,4.8,53,38,1869,8,Agios Loukas (Kavala)
24.023958,38.441986,7.9,1,1,609,4,Agios Loukas (Tamines)
24.760742,35.321575,0,3,0,611,0,Agios Mamas (Geropotamos)
23.336379,40.257563,2.4,20,4,2219,5,Agios Mamas (Moudania)
24.18474,38.550274,0,1,0,3272,0,Agios Merkourios (Avlona)
23.566702,38.481739,21.2,12,3,1361,24,Agios Minas (Anthidonos)
23.016579,39.329708,4.0,3,1,1804,6,Agios Minas (Artemida)
26.146389,38.31419,4.2,79,22,1441,5,Agios Minas (Chios)
25.028894,35.232403,5.9,7,3,1015,5,Agios Mironas (Gorgolaini)
23.463679,37.520872,0,2,0,3554,0,Agios Nektarios (Poros)
23.290257,38.163471,7.1,5,2,1346,8,Agios Nektarios (Vilia)
22.0875245,38.248209,0,2,0,1183,0,Agios Nikolaos (Aigio)
20.802827,38.8670635,6.8,2,1,1405,8,Agios Nikolaos (Anaktorio)
23.91917,37.72382,4.2,181,64,3125,11,Agios Nikolaos (Anavissos)
23.698412,38.075796,2055.0,20,1,1266,2168,Agios Nikolaos (Ano Liosia)
24.0253195,37.993923,5.2,18,12,2093,9,Agios Nikolaos (Artemida (Loutsa))
23.3469225,39.012402,0,2,0,1645,0,Agios Nikolaos (Artemisio)
23.726615,38.007801,5.3,400,58,1580,7,Agios Nikolaos (Athens - Center)
22.9727365,40.6020225,5.4,42,25,2011,9,Agios Nikolaos (Charilaou)
23.058929,38.685917,13.8,3,1,1481,17,Agios Nikolaos (Dafnouses)
20.708586,37.904446,0,5,0,6785,0,Agios Nikolaos (Elatio)
23.464858,37.3493595,0,2,0,7033,0,Agios Nikolaos (Hydra)
21.8275955,38.9048195,1.4,2,1,4224,5,Agios Nikolaos (Karpenisi)
25.716417,35.1900595,0,34,0,2966,0,Agios Nikolaos (Lasithi Prefecture)
22.288895,36.824146,4.7,19,1,2812,11,Agios Nikolaos (Lefktros)
23.641912,38.4211885,2.7,16,2,1358,3,Agios Nikolaos (Lilantio)
23.368253,37.637482,0,2,0,2960,0,Agios Nikolaos (Methana)
22.964878,36.6812645,0,2,0,444,0,Agios Nikolaos (Monemvasia)
22.8525305,37.587004,0,2,0,2865,0,Agios Nikolaos (Nea Tirintha)
23.859815,37.9929695,4.2,26,3,2288,8,Agios Nikolaos (Pallini)
21.82159,39.33168,0,1,0,847,0,Agios Nikolaos (Plastiras)
20.750219,38.950859,0.0,1,1,2045,0,Agios Nikolaos (Preveza)
23.706009,40.250851,2.0,33,1,2950,5,Agios Nikolaos (Sithonia)
23.1026145,36.4759065,0.0,2,1,1512,0,Agios Nikolaos (Voion)
23.757324,37.9685555,4.8,84,23,3000,12,Agios Nikolaos Kaisarianis (Kaisariani)
24.300583,37.625698,0,3,0,4453,0,Agios Nikolaos Nichi (Kea)
22.335724,36.750305,0,1,0,1847,0,Agios Nikonas (Lefktros)
24.064431,35.5423505,3.5,14,3,4116,12,Agios Onoufrios (Akrotiri)
22.9710365,39.384489,3.7,6,1,1625,5,Agios Onoufrios (Iolkos)
23.625952,37.945835,4.7,27,2,2300,9,Agios Panteleimon (Drapetsona)
22.957955,40.582336,3.2,106,25,2666,7,Agios Panteleimon (Kalamaria)
25.280783,34.985882,0,1,0,1064,0,Agios Panteleimonas (Asterousia)
23.7288295,37.9983955,6.5,298,34,1478,8,Agios Panteleimonas (Athens - Center)
23.624384,37.961555,6.3,75,3,1513,8,Agios Panteleimonas (Keratsini)
21.246492,37.95435,0,1,0,2155,0,Agios Panteleimonas (Lechaina)
25.911739,35.031315,0,1,0,2028,0,Agios Panteleimonas (Makris Gialos)
23.987448,38.119637,6.5,27,10,2111,12,Agios Panteleimonas (Marathonas)
23.269537,40.326267,0,1,0,1785,0,Agios Panteleimonas (Moudania)
22.9488985,40.660507,4.5,36,10,1590,6,Agios Panteleimonas (Polichni)
23.061226,40.339237,10.0,19,1,1324,11,Agios Pavlos (Kallikrateia)
24.575998,35.106262,0,4,0,1128,0,Agios Pavlos (Lampi)
21.96678,40.675903,0,3,0,1181,0,Agios Pavlos (Naousa)
22.9623195,40.6406975,5.4,98,45,1558,7,Agios Pavlos (Thessaloniki - Suburbs)
24.19809,35.424904,0,1,0,2312,0,Agios Pavlos (Vamos)
23.735357,38.093216,4.8,19,1,1514,6,Agios Petros (Acharnes)
22.585073,40.869759,0,1,0,410,0,Agios Petros (Evropos)
22.548582,37.328407,0,3,0,1011,0,Agios Petros (North Kinouria)
23.708645,37.926682,3.0,85,28,4037,10,Agios Petros (Palaio Faliro)
23.746334,37.955425,4.3,35,1,2500,9,Agios Petros kai Pavlos (Imittos)
23.3810485,40.4651315,0,8,0,927,0,Agios Prodromos (Poligiros)
25.352404,37.080517,0,7,0,4787,0,Agios Prokopios (Naxos)
22.959101,40.661255,0,1,0,1842,0,Agios Rafael (Polichni)
25.112514,37.561043,12.7,5,1,2638,28,Agios Romanos (Tinos)
23.9799145,37.977825,0,2,0,1924,0,Agios Serafeim (Artemida (Loutsa))
22.7113885,38.815548,0,6,0,1175,0,Agios Serafeim (Molos)
24.383459,40.934719,1.2,3,2,1960,2,Agios Sillas (Kavala)
25.112384,35.241121,7.2,2,3,837,5,Agios Sillas (Temenos)
24.337896,37.583344,0,1,0,2352,0,Agios Simeon (Kea)
23.718615,37.956059,4.8,71,21,2766,11,Agios Sostis (Athens - Center)
23.714012,37.950939,4.9,131,47,2435,10,Agios Sostis (Nea Smyrni)
25.219841,37.530968,17.2,3,2,4040,58,Agios Sostis (Tinos)
23.421093,38.112816,7.8,1,1,1076,7,Agios Sotiras (Mandra)
22.442128,40.205608,0,2,0,638,0,Agios Spiridonas (Dion)
23.865868,38.141487,6.5,183,21,1650,9,Agios Stefanos (Athens - North)
24.399689,37.387787,1.3,1,1,2772,3,Agios Stefanos (Kythnos)
25.970671,35.069767,0,1,0,1107,0,Agios Stefanos (Makris Gialos)
21.7655705,38.2007065,1.0,2,1,2342,2,Agios Stefanos (Messatida)
23.016248,36.6435315,0,2,0,5886,0,Agios Stefanos (Monemvasia)
25.319967,37.469913,15.2,31,9,5750,73,Agios Stefanos (Mykonos)
21.614729,38.087502,0,1,0,1142,0,Agios Stefanos (Olenia)
23.714001,38.073559,7.4,5,2,896,6,Agios Stylianos Zefyriou (Zefiri)
23.85697,38.0637895,4.7,24,8,2058,8,Agios Syllas (Nea Penteli)
25.421028,37.098167,0,1,0,4615,0,Agios Thalelaios (Naxos)
26.55411,39.105736,8.4,7,2,1000,7,Agios Therapontas (Lesvos - Mitilini)
25.0335645,35.1475715,3.0,2,1,2425,6,Agios Thomas (Agia Varvara)
23.760889,37.981812,4.5,173,94,2692,10,Agios Thomas (Athens - Center)
23.58795,38.279308,0,3,0,950,0,Agios Thomas (Inofita)
22.390477,39.629557,7.8,2,15,1529,10,Agios Thomas (Larisa)
23.795863,38.040926,4.8,54,25,3781,15,Agios Thomas (Marousi)
20.812332,38.968822,3.2,3,2,1325,4,Agios Thomas (Preveza)
23.696833,38.04953,0,23,0,1595,0,Agios Tryfonas (Kamatero)
21.527216,40.761368,0,1,0,416,0,Agios Vartholomaios (Perasma)
23.642591,37.928978,5.1,29,3,3513,15,Agios Vasileios (Kallipoli - Freattida)
23.112865,40.663643,0,5,0,604,0,Agios Vasileios (Koroneia)
25.19054,35.196728,6.3,3,1,384,2,Agios Vasileios (Nikos Kazantzakis)
21.812536,38.313885,4.5,91,82,1600,6,Agios Vasileios (Rio)
25.4595675,35.033846,0,4,0,1170,0,Agios Vasileios (Viannos)
23.140341,38.176334,0,1,0,1277,0,Agios Vasilios (Plateon)
22.422184,39.6415485,5.9,4,16,1221,6,Agios Velissarios (Larisa)
21.6160725,39.470009,0,2,0,893,0,Agios Vissarion (Pili)
23.069885,39.3423825,0,8,0,873,0,Agios Vlasios (Artemida)
22.800522,38.499554,0,1,0,500,0,Agios Vlasios (Chaironeia)
23.364388,37.420986,0,1,0,857,0,Agios Vlasios (Ermioni)
25.132154,35.254257,7.0,11,4,1800,11,Agios Vlasios (Heraclion Cretes)
21.562729,38.129696,0,1,0,1276,0,Agiovlasitika (Dytikis Achaias)
25.149805,37.001354,13.8,51,4,5576,64,Agkairia (Paros)
24.895277,36.630611,0,1,0,7352,0,Agkali (Folegandros)
23.436756,38.8779395,0,2,0,3287,0,Agkali (Nilea)
25.400484,37.096668,5.9,7,2,2125,11,Agkidia (Naxos)
25.357309,35.331329,10.7,1,2,1238,11,Agkisaras (Chersonisos)
21.841978,39.488277,3.1,1,1,1566,4,Agnantero (Pamisos)
22.856209,38.747746,0,3,0,970,0,Agnanti (Agios Konstantinos)
25.975113,40.879257,6.9,5,1,1900,11,Agnantia (Alexandroupoli)
21.461519,39.868923,0,1,0,400,0,Agnantia (Chasia)
23.716558,39.103889,0,3,0,4444,0,Agnontas (Skopelos)
21.613434,39.140938,0,1,0,1050,0,Agrafa (Evrytania)
21.853888,37.925159,0,1,0,370,0,Agrampela (Aroania)
21.528053,37.897579,0,1,0,1463,0,Agrapidochori (Pineia)
23.0164385,39.342062,5.5,4,1,1515,7,Agria (Magnesia)
25.347519,35.315849,2.2,11,1,3308,6,Agriana (Chersonisos)
21.992256,37.892101,0,1,0,760,0,Agridi (Aroania)
21.508656,37.600723,1.0,1,1,1225,1,Agridi (Volakas)
23.749168,38.1021,4.8,17,1,1509,6,Agrileza (Acharnes)
21.96785,37.097404,0,3,0,611,0,Agrilia (Androusa)
21.705,38.127357,0,1,0,1785,0,Agrilia (Fares)
20.8638275,37.743309,0,4,0,1625,0,Agrilia (Laganas)
22.4047615,38.9256765,5.7,6,2,849,4,Agrilia (Lamia)
22.596581,37.623615,0,1,0,320,0,Agrilitsa (Lirkeia)
22.068121,37.137947,0,3,0,791,0,Agrilos (Arfara)
21.587083,37.201117,0,4,0,1155,0,Agrilos (Filiatra)
21.408545,38.628693,7.2,13,4,1002,6,Agrinio (Aetolia & Acarnania)
23.302286,39.022217,5.0,3,1,1679,7,Agriovotano (Artemisio)
21.7487225,38.2693135,5.9,230,142,1844,9,Agyia (Patra)
23.457249,37.923618,5.4,45,11,2000,9,Aiantio (Salamina)
22.83419,39.282085,0,1,0,1535,0,Aidini (Nea Agchialos)
23.045256,38.877361,0,21,0,1200,0,Aidipsos (Evia)
23.6784295,37.994112,6.1,182,37,1960,10,Aigaleo (Athens - West)
22.680672,39.967075,0,1,0,1444,0,Aigani (Kato Olimpos)
22.35592,38.147949,0,6,0,1481,0,Aigeira (Achaia)
25.2100365,41.024891,0,2,0,1823,0,Aigeiros (Rodopi Prefecture)
22.3563265,38.124554,0,6,0,1068,0,Aiges (Aigeira)
25.978371,36.899338,0,1,0,8571,0,Aigiali (Amorgos)
22.54681,40.495438,0,5,0,658,0,Aiginio (Pieria Prefecture)
23.467676,37.703869,5.2,17,6,2666,12,Aiginitissa (Aegina)
22.0816985,38.249056,6.3,56,8,1046,6,Aigio (Achaia)
23.7716075,37.880806,3.9,136,28,3966,13,Aigli (Glyfada)
25.136536,35.330204,6.9,1,1,2095,12,Aimiliou (Heraclion Cretes)
23.7416345,37.889723,4.4,54,21,6238,23,Airport Olympic Venues (Elliniko)
25.954256,41.017403,0,4,0,1053,0,Aisimi (Alexandroupoli)
22.8556825,39.352697,0,4,0,1547,0,Aisonia (Magnesia)
25.218554,35.269634,4.3,1,1,2250,8,Aitania (Episkopi)
22.036299,37.0887335,0,2,0,1468,0,Aithaia (Thouria)
21.251722,39.528572,0,1,0,1200,0,Aithikoi (Trikala Prefecture)
23.767647,37.8604165,3.1,420,145,5475,14,Aixoni (Glyfada)
23.735456,37.978642,4.4,35,12,4531,17,Akadimia (Athens - Center)
25.13274,35.329418,3.2,7,13,2648,7,Akadimia (Heraclion Cretes)
22.428707,39.638363,0,1,0,694,0,Akadimia (Larisa)
26.56441,39.087986,3.7,4,3,1947,6,Aklidiou (Lesvos - Mitilini)
24.58176,35.165054,14.5,7,3,414,5,Akoumia (Lampi)
22.718706,37.642406,0,1,0,766,0,Akova (Argos)
22.083235,37.0375595,0.8,4,2,2900,2,Akovitika (Kalamata)
23.327169,38.501781,0,1,0,1944,0,Akraifnia (Boeotia)
22.334129,38.154221,47.4,23,1,1571,62,Akrata (Achaia)
21.843531,36.798874,0,4,0,2727,0,Akritochori (Koroni)
23.177977,41.269875,0,3,0,500,0,Akritochori (Petritsi)
22.93145,40.6603205,5.8,16,1,1664,8,Akriton (Stavroupoli)
22.143974,36.955791,5.7,9,2,2855,14,Akrogiali (Avia)
23.725569,37.968075,4.8,85,26,5000,20,Akropoli (Athens - Center)
22.8772725,40.9905225,0,2,0,793,0,Akropotamia (Kilkis)
22.652607,40.843426,0,1,0,1092,0,Akropotamos (Koufalia)
24.0933705,35.547392,8.3,14,1,2908,20,Akrotiri (Chania Prefecture)
24.471533,37.98431,0,3,0,2638,0,Akrotiri (Karistos)
26.57452,39.0768965,10.4,2,1,1738,15,Akrotiri (Lesvos - Mitilini)
20.901062,37.804581,1.4,36,3,5000,6,Akrotiri (Main town area)
25.4562985,37.1401215,0,2,0,2941,0,Akrotiri (Naxos)
24.243179,40.898178,0,5,0,864,0,Akrovoini (Eleftheroupoli)
21.794305,38.3061885,6.1,54,73,1580,8,Aktaio (Rio)
22.843626,38.769278,1.6,14,1,2265,3,Akti (Agios Konstantinos)
21.725136,38.226631,9.2,7,3,1176,9,Akti Dimeon (Patra)
23.793507,40.774029,0,19,0,2181,0,Akti Neon Kerdilion (Amfipoli)
23.980649,38.400759,4.7,16,9,1267,5,Akti Nireos (Tamines)
23.3435965,37.416548,23.0,12,2,3284,63,Akti Ydras (Ermioni)
23.7587855,38.0173795,5.1,22,3,1871,8,Aktimones (Galatsi)
20.8503895,38.901419,0,2,0,1111,0,Aktio (Anaktorio)
24.5380825,35.186821,0,2,0,798,0,Aktounta (Lampi)
24.901449,37.806259,0,9,0,1235,0,Aladino (Andros)
25.210917,35.1745,0,5,0,1625,0,Alagni (Nikos Kazantzakis)
22.9127785,37.8459605,3.4,4,2,1416,4,Alamannos (Saronikos)
22.426424,37.752289,0,1,0,805,0,Alea (Argolis)
22.437515,37.464504,0,1,0,250,0,Alea (Tegea)
26.207403,41.449959,0,1,0,38,0,Alepochori (Metaxades)
22.414129,38.831127,0,1,0,476,0,Alepospita (Gorgopotamos)
22.796217,41.253517,0,1,0,444,0,Alexandra (Mouries)
22.44302,40.6258695,3.3,10,1,1098,3,Alexandreia (Imathia)
25.874856,40.850452,5.8,322,110,1650,8,Alexandroupoli (Evros)
24.669811,35.358204,0,3,0,566,0,Alfa (Geropotamos)
21.538846,37.6399055,0,4,0,620,0,Alfeiousa (Volakas)
23.107714,38.375076,0,3,0,605,0,Aliartos (Boeotia)
21.811806,37.483353,0,1,0,2083,0,Alifeira (Ilia)
22.432022,36.471958,0,1,0,3176,0,Alika (Oitilos)
20.784954,37.840042,0,7,0,1636,0,Alikanas (Alikes)
21.540915,38.15556,5.3,4,1,1828,8,Alikes (Dytikis Achaias)
20.788357,37.818737,0,10,0,2578,0,Alikes (Zante)
25.136461,36.999073,3.6,85,8,4722,14,Aliki (Paros)
22.611282,40.379707,0,1,0,840,0,Aliki (Pidna)
24.7440565,40.614067,0,2,0,3097,0,Aliki (Thasos)
23.053495,38.19458,2.5,6,2,2356,5,Aliki (Thisvi)
23.911134,35.453823,4.3,6,2,1536,6,Alikianos (Mousouroi)
23.7217655,37.913309,3.6,786,184,5000,15,Alimos (Athens - South)
26.834284,37.163803,4.7,3,2,2148,9,Alinda (Leros)
21.587399,38.141098,1.9,37,5,1277,2,Alissos (Dytikis Achaias)
24.883816,35.014088,0,1,0,571,0,Alithini (Moires)
24.0381545,38.4074765,3.4,14,9,1431,4,Aliveri (Tamines)
21.022196,38.675961,0,1,0,2689,0,Alizia (Aetolia & Acarnania)
22.985826,38.066875,0,1,0,1700,0,Alkionides (Loutraki-Perachora)
22.9826915,39.3701995,6.4,12,1,1507,8,Alli Meria (Portaria)
23.04011,38.050018,0,1,0,1843,0,Almira (Loutraki-Perachora)
24.201075,35.448471,2.3,33,1,4200,8,Almirida (Vamos)
21.547623,37.703373,0,1,0,644,0,Almiriki (Oleni)
22.155539,37.001667,0.7,1,4,10833,6,Almiro (Kalamata)
24.187514,38.271103,0,10,0,1417,0,Almiropotamos (Stira)
22.719273,37.569157,0,3,0,1263,0,Almiros (Lerna)
22.764902,39.1807175,0,8,0,709,0,Almiros (Magnesia)
24.8790015,35.3632625,0,2,0,1092,0,Aloides (Kouloukonas)
22.973421,36.2614155,0,2,0,1482,0,Aloizianika (Kythira)
23.60186,38.45768,11.5,8,7,1040,10,Alonaki (Chalkida)
23.52662,37.7380235,5.9,4,1,1025,5,Alones (Aegina)
22.004257,37.1174315,0,2,0,811,0,Alonia (Ario)
22.541027,40.394279,0,2,0,310,0,Alonia (Pidna)
25.518463,40.470026,0,2,0,1393,0,Alonia (Samothraki)
23.871803,39.153004,0,11,0,3839,0,Alonnisos (Sporades)
25.144529,36.679089,0,3,0,2100,0,Alopronoia (Sikinos)
22.025919,38.569317,0,1,0,1769,0,Alpochori (Vardousioi)
23.775684,37.990555,4.3,19,7,2500,9,Alsos (Athens - Center)
21.982208,38.248226,0,6,0,1066,0,Alsos (Egialia)
23.743014,38.0402355,5.6,16,1,1941,9,Alsos (Nea Philadelfia)
22.9534125,40.6479415,5.6,36,11,1288,6,Alsos (Sikies)
23.8191605,38.0569725,5.2,32,10,2644,12,Alsos Ktimatos Siggrou (Marousi)
23.745274,37.970669,3.5,187,81,4090,12,Alsos Pagkratiou (Athens - Center)
23.760216,38.026749,3.1,14,4,3288,9,Alsos Veΐkou (Galatsi)
23.637493,37.9639145,3.9,18,1,2148,7,Alsos Vokou (Nikaia)
23.777399,38.034195,5.3,59,19,2269,10,Alsoupoli (Nea Ionia)
26.5322555,39.100903,0,2,0,1620,0,Alyfanta (Lesvos - Mitilini)
24.01549,37.994202,9.2,23,3,1571,12,Alyki (Artemida (Loutsa))
23.834227,38.054169,3.3,77,9,3628,10,Amalia Flemingk (Melissia)
21.348771,37.79719,5.3,28,3,1125,5,Amaliada (Ilia)
22.8888435,39.167059,0,10,0,1202,0,Amaliapoli (Sourpi)
23.8020165,38.061674,4.2,100,16,3147,11,Amalieio Orfanotrofeio (Marousi)
25.925859,38.473061,3.5,35,1,1707,5,Amani (Chios)
24.650957,35.225697,15.9,1,1,454,6,Amari (Sivritos)
23.88559,38.399872,7.5,19,2,1357,9,Amarinthos (Evia)
23.36215,38.874161,0,1,0,370,0,Amelantes (Nilea)
23.618775,37.968525,4.8,144,14,1878,8,Amfiali (Keratsini)
22.5903875,38.639162,98.9,6,1,1711,141,Amfikleia (Phthiotis)
21.161587,38.867142,0,3,0,847,0,Amfilochia (Aetolia & Acarnania)
22.376485,38.525011,12.7,4,1,568,6,Amfissa (Fokida)
23.784056,38.545395,0,1,0,761,0,Amfithea (Dirfis)
22.9170645,40.721273,3.1,18,3,1548,4,Amfithea (Oreokastro)
23.702501,37.936161,3.6,317,57,3693,11,Amfithea (Palaio Faliro)
20.864459,39.6919935,5.4,4,4,1882,9,Amfithea (Perama)
21.0397795,39.1469665,0,2,0,819,0,Amfithea (Peta)
22.635849,38.077133,0,1,0,1300,0,Amfithea (Xilokastro)
25.914631,40.889889,0,1,0,2302,0,Amfitriti (Alexandroupoli)
24.361767,40.9621355,6.5,32,3,1105,6,Amigdaleonas (Filippoi)
23.739807,38.110222,0,5,0,2227,0,Amigdaleza (Acharnes)
21.375071,40.155735,0,1,0,433,0,Amigdalies (Grevena)
22.833881,37.677162,0,1,0,953,0,Amigdalitsa (Midea)
22.437172,37.023869,0,1,0,353,0,Amikles (Sparti)
24.8905725,41.1312295,5.9,8,4,1210,6,Amiridio (Xanthi)
24.339775,40.93285,0,21,0,833,0,Amisiana (Eleftheroupoli)
20.80331,39.670563,0,3,0,1333,0,Ammos (Ioannina)
25.71286,35.162312,0,15,0,3023,0,Ammoudara (Agios Nikolaos)
25.08229,35.335085,5.8,12,81,1641,8,Ammoudara (Gazi)
20.48698,39.216095,0,1,0,1085,0,Ammoudia (Fanari)
23.334743,41.13916,0,1,0,257,0,Ammoudia (Skotoussa)
23.922116,40.3267995,21.4,4,2,4813,86,Ammouliani (Stagiron - Akanthou)
24.616785,35.333065,0,9,0,607,0,Amnatos (Arkadi)
23.912239,40.324097,0,2,0,3166,0,Amoliani (Stagiron - Akanthou)
26.442732,41.298241,0,1,0,288,0,Amorio (Orfeas)
23.376118,38.508583,0,3,0,2142,0,Ampelaki (Anthidonos)
22.556368,39.853716,0,2,0,654,0,Ampelakia (Larissa Prefecture)
25.2617085,37.1032715,3.2,14,3,5217,14,Ampelas (Paros)
20.834647,39.5671065,4.3,2,1,1661,6,Ampeleia (Mpizanio)
21.695205,37.053261,7.6,2,1,1264,8,Ampelofito (Nestoras)
23.373466,41.006283,0,1,0,555,0,Ampeloi (Visaltia)
21.3117095,37.831213,7.1,4,2,504,3,Ampelokampos (Amaliada)
22.3196125,38.101526,0,2,0,1364,0,Ampelokipoi (Aigeira)
23.7606975,37.990576,4.5,368,93,2639,10,Ampelokipoi (Athens - Center)
21.3085165,40.465641,0,2,0,850,0,Ampelokipoi (Ion Dragoumis)
22.4177,39.647079,6.6,8,7,1448,8,Ampelokipoi (Larisa)
20.870419,37.75914,1.7,7,1,2133,3,Ampelokipoi (Main town area)
22.924441,40.652338,7.4,94,21,1133,7,Ampelokipoi (Thessaloniki - Suburbs)
23.763347,37.9920575,4.4,244,51,2727,10,Ampelokipoi - Pentagon (Athens - Center)
22.361776,39.745308,7.4,1,1,979,6,Ampelonas (Larissa Prefecture)
21.466326,37.728035,8.4,3,1,574,4,Ampelonas (Pirgos)
22.333763,38.1411515,0,16,0,1491,0,Ampelos (Akrata)
24.935844,35.063915,10.4,3,1,690,6,Ampelouzos (Gortina)
25.750814,36.361797,0,1,0,3437,0,Anafi (Cyclades)
20.650778,37.84716,0,7,0,2625,0,Anafonitria (Elatio)
23.6807395,38.000845,7.7,34,8,1636,11,Anagennisi (Aigaleo)
23.845493,38.104061,4.6,57,10,2750,11,Anagennisi (Ekali)
23.333794,41.108868,0,3,0,240,0,Anagennisi (Kato Mitrousi)
22.934179,40.657986,0,3,0,1650,0,Anagennisi (Stavroupoli)
23.729145,38.038658,3.9,51,3,1846,6,Anakasa (Agioi Anargiroi)
22.9745955,39.3811035,8.6,20,4,979,7,Anakasia (Iolkos)
20.974941,38.9238055,0,2,0,4389,0,Anaktorio (Aetolia & Acarnania)
23.732357,38.047619,4.5,21,3,2142,8,Analipsi (Agioi Anargiroi)
22.957642,40.605946,3.8,609,189,2500,8,Analipsi (Analipsi - Mpotsari - Nea Paralia)
26.369195,36.56403,0,2,0,3184,0,Analipsi (Astypalea)
25.34527,35.332981,3.8,12,12,2208,7,Analipsi (Chersonisos)
23.625259,37.950272,4.7,51,4,2058,8,Analipsi (Drapetsona)
25.139598,35.335873,4.4,6,14,2755,10,Analipsi (Heraclion Cretes)
21.130844,37.908848,0,2,0,4281,0,Analipsi (Kastro Killinis)
23.1742365,40.7209855,0,2,0,1563,0,Analipsi (Lagkadas)
25.987455,35.039764,5.1,9,1,1875,8,Analipsi (Makris Gialos)
21.968687,37.014565,6.9,3,4,2166,13,Analipsi (Messini)
21.704754,38.492622,0,1,0,607,0,Analipsi (Thermos)
23.756732,37.9618455,6.1,88,20,2351,12,Analipsi (Vironas)
22.9549465,39.36409,7.1,42,70,1351,8,Analipsi (Volos)
23.098091,39.431526,0,1,0,625,0,Analipsi (Zagora)
22.955352,40.607964,4.6,110,33,2617,10,Analipsi - Mpotsari - Nea Paralia (Thessaloniki - Municipality)
26.105316,35.211071,0,3,0,1184,0,Analoukas (Siteia)
23.6262135,37.9552575,5.9,70,9,1818,9,Anastasi (Keratsini)
25.644315,35.045536,0,2,0,766,0,Anatoli (Ierapetra)
20.865326,39.635841,5.6,13,21,1500,7,Anatoli (Ioannina Prefecture)
22.930405,41.262573,0,1,0,769,0,Anatoli (Kerkini)
22.129654,37.025288,2.6,7,9,3173,7,Anatolikos Sinoikismos (Kalamata)
23.931412,37.735271,4.6,233,57,2601,10,Anavissos (Rest of Attica)
22.586215,38.7760355,0,2,0,1024,0,Anavra (Molos)
23.816029,38.055035,4.5,77,30,2818,11,Anavrita (Marousi)
21.279894,40.060699,0,1,0,405,0,Anavrita (Theodoros Ziakas)
22.962474,39.3534755,5.8,22,25,1667,8,Anavros (Volos)
23.945366,37.735092,4.2,201,47,2542,9,Anavyssos Center (Anavissos)
21.932642,37.299526,0,7,0,1204,0,Andania (Messinia)
21.2713355,37.907572,0,4,0,493,0,Andravida (Ilia)
21.907618,37.484035,0,1,0,422,0,Andritsaina (Ilia)
22.48101,40.273281,0,1,0,1041,0,Andromachi (Katerini)
24.057972,38.616982,0,1,0,1514,0,Andronianoi (Kimi)
24.788437,37.865101,14.9,87,4,1818,23,Andros (Cyclades)
21.967268,37.112484,0,1,0,193,0,Androusa (Messinia)
21.547064,37.5968935,0,4,0,460,0,Anemochori (Volakas)
24.127693,35.516022,10.8,1,2,1170,11,Anemomiloi (Akrotiri)
21.642895,38.155025,0,3,0,1202,0,Anemomilos (Vrachneika)
